溢出	HP_Intelligent_Management_Center_TFTP_Server_MODE_Buffer_Overflow	CVE-2011-1851	H3C智能管理中心(H3C Intelligent Management Center，以下简称H3C iMC)是一款惠普公司发行的下一代业务智能管理平台。HP 3COM/H3C Intelligent Management Center中存在基于栈的缓冲区溢出漏洞。此漏洞位于UDP端口69上默认监听的tftpserver组件。在处理transfer mode字段时，该字段值在被用于字符串比较，存储于本地缓冲区之前，通过toupper传递，而程序没有正确验证栈缓冲区是否有足够的空间处理最新创建的字符串。远程攻击者可以利用该漏洞在SYSTEM用户级别下执行任意代码。	HP 3COM/H3C Intelligent Management Center中存在基于栈的缓冲区溢出漏洞。此漏洞位于TCP端口8800上默认监听的img.exe组件，在处理报文时，进程使用报文长度字段进行计算，并将用户提供的数据复制到栈上固定长度的缓冲区中。远程攻击者可以利用该漏洞在SYSTEM用户级别下执行任意代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:暂无数据
溢出	HP_OpenView_Data_Protector_Application_Recovery_Manager_Stack_Buffer_Overflow	CVE-2009-3844	HP OpenView Data Protector Application Recovery Manager 5.50和6.0版本中的OmniInet进程中存在基于栈的缓冲区溢出漏洞。远程攻击者可借助特制的MSG_PROTOCOL数据包执行任意代码或者导致拒绝服务。	远程攻击者可借助特制的MSG_PROTOCOL数据包执行任意代码或者导致拒绝服务。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c01943909
溢出	HP_OpenView_Data_Protector_Cell_Manager_Integer_Overflow	CVE-2007-2281	HP OpenView Storage Data Protector是可扩展的数据管理解决方案，实现基于磁盘或磁带的高性能备份和恢复功能。OpenView Storage Data Protector默认绑定在TCP 1530端口上的Cell Manager Database服务(rds.exe)中存在堆溢出漏洞。该服务通过_ncp32._NtrpTCPReceiveMsg()接收以下格式的套接字数据：[0xB6298C23][4-byte size][....][data]之后将指定的size参数用作了内存分配例程_rm32.rm_getMem()的大小参数。由于缺少过滤检查，0xFFFFFFF8到0xFFFFFFFF之间的值就会导致整数溢出，分配不充分的堆缓冲区：10004A57 mov eax, [ebp+arg_0] ; specified size10004A5A add eax, 8 ; integer overflow10004A5D push eax10004A5E call ds:__imp__malloc之后将原始报文数据写入到了不充分的缓冲区中，如_ncp32._NtrpTCPReceiveMsg()中所示：002F2E77 mov eax, [ebp+received_length]002F2E7A push eax ; size_t002F2E7B mov ecx, [ebp+received_data]002F2E7E push ecx ; src002F2E7F mov edx, [ebp+allocated_buffer]002F2E82 mov eax, [edx]002F2E84 push eax ; dst002F2E85 call _memcpy攻击者可以利用这个漏洞覆盖内存指定的DWORD，导致执行任意代码。	HP OpenView Storage Data Protector是可扩展的数据管理解决方案，实现基于磁盘或磁带的高性能备份和恢复功能。OpenView Storage Data Protector默认绑定在TCP 1530端口上的Cell Manager Database服务(rds.exe)中存在堆溢出漏洞。该服务通过_ncp32._NtrpTCPReceiveMsg()接收以下格式的套接字数据：[0xB6298C23][4-byte size][....][data]之后将指定的size参数用作了内存分配例程_rm32.rm_getMem()的大小参数。由于缺少过滤检查，0xFFFFFFF8到0xFFFFFFFF之间的值就会导致整数溢出，分配不充分的堆缓冲区：10004A57 mov eax, [ebp+arg_0] ; specified size10004A5A add eax, 8 ; integer overflow10004A5D push eax10004A5E call ds:__imp__malloc之后将原始报文数据写入到了不充分的缓冲区中，如_ncp32._NtrpTCPReceiveMsg()中所示：002F2E77 mov eax, [ebp+received_length]002F2E7A push eax ; size_t002F2E7B mov ecx, [ebp+received_data]002F2E7E push ecx ; src002F2E7F mov edx, [ebp+allocated_buffer]002F2E82 mov eax, [edx]002F2E84 push eax ; dst002F2E85 call _memcpy攻击者可以利用这个漏洞覆盖内存指定的DWORD，导致执行任意代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www-01.ibm.com/support/docview.wss?uid=isg1IZ66967
溢出	HP_OpenView_Network_Manager_Stack_Overflow	CVE-2010-1551	HP OpenView Network Node Manager是一款网络节点管理程序。HP OpenView Network Node Manager (OV NNM)的Network Monitor中，netmon.exe程序ov.dll的_OVParseLLA存在基于堆栈的缓冲区溢出，远程攻击者可以通过sel参数执行任意代码。	HP OpenView Network Node Manager (OV NNM)的ovet_demandpoll.exe程序存在格式化字符串漏洞，远程攻击者可以通过sel参数的格式化字符串说明符执行任意代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patches
溢出	HP_OpenView_Network_Node_Manager_AcceptLang_Buffer_Overflow	CVE-2009-0921	HP OpenView网络节点管理器(OV NNM)是HP公司开发和维护的网络管理系统软件，具有强大的网络节点管理功能。如果向OV NNM发送了超长的Accept-Language头的话，就可以触发堆溢出，导致执行任意代码。此外Solaris平台的libovwww.so.4和Windows平台的ovwww.dll文件中也存在这个漏洞。	如果远程攻击者向OV NNM的Toolbar.exe应用发送了带有超长OvAcceptLang cookie的HTTP请求的话，就可以触发堆溢出，导致执行任意代码。Toolbar.exe只是一个攻击路径，在OvAcceptLang参数的情况下，bug实际触发于ov.dll库中(Windows平台)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c01696729&printver=true
溢出	HP_OpenView_Network_Node_Manager_Accept-Language_Buffer_Overflow	CVE-2009-0921	HP OpenView网络节点管理器(OV NNM)是HP公司开发和维护的网络管理系统软件，具有强大的网络节点管理功能。如果向OV NNM发送了超长的Accept-Language头的话，就可以触发堆溢出，导致执行任意代码。此外Solaris平台的libovwww.so.4和Windows平台的ovwww.dll文件中也存在这个漏洞。	如果远程攻击者向OV NNM的Toolbar.exe应用发送了带有超长OvAcceptLang cookie的HTTP请求的话，就可以触发堆溢出，导致执行任意代码。Toolbar.exe只是一个攻击路径，在OvAcceptLang参数的情况下，bug实际触发于ov.dll库中(Windows平台)。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c01696729&printver=true
溢出	HP_OpenView_Network_Node_Manager_act_and_app_Parameter_Buffer_Overflow	CVE-2010-1552	HP OpenView Network Node Manager是一款网络节点管理程序。HP OpenView Network Node Manager (OV NNM) snmpviewer.exe程序的doLoad函数存在基于堆栈的缓冲区溢出，远程攻击者可以通过act和app参数执行任意代码。	HP OpenView Network Node Manager (OV NNM)的ovet_demandpoll.exe程序存在格式化字符串漏洞，远程攻击者可以通过sel参数的格式化字符串说明符执行任意代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patches
溢出	HP_OpenView_Network_Node_Manager_buffer_overflow	CVE-2009-3848	OpenView网络节点管理器(OV NNM)是HP公司开发和维护的网络管理系统软件，具有强大的网络节点管理功能。nnmRptConfig.exe进程在解析POST变量时通过vsprintf()或strcat调用将Template参数的内容拷贝到了固定大小的栈缓冲区，提供足够大的值就可以溢出这个缓冲区。	nnmRptConfig.exe进程在解析POST变量时通过vsprintf()或strcat调用将Template参数的内容拷贝到了固定大小的栈缓冲区，提供足够大的值就可以溢出这个缓冲区。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://h20000.www2.hp.com/bizsupport/TechSupport/Document.jsp?objectID=c01950877
溢出	HP_OpenView_Network_Node_Manager_Hostname_Overflow	CVE-2010-1555	HP OpenView Network Node Manager是一款网络节点管理程序。HP OpenView Network Node Manager (OV NNM)的getnnmdata.exe程序存在基于堆栈的缓冲区溢出，远程攻击者可以通过无效Hostname参数执行任意代码。	HP OpenView Network Node Manager (OV NNM)的ovet_demandpoll.exe程序存在格式化字符串漏洞，远程攻击者可以通过sel参数的格式化字符串说明符执行任意代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patches
溢出	HP_OpenView_Network_Node_Manager_ICount_Parameter_Buffer_Overflow	CVE-2010-1554	HP OpenView Network Node Manager是一款网络节点管理程序。HP OpenView Network Node Manager (OV NNM)的getnnmdata.exe程序存在基于堆栈的缓冲区溢出，远程攻击者可以通过无效iCount参数执行任意代码。	HP OpenView Network Node Manager (OV NNM)的ovet_demandpoll.exe程序存在格式化字符串漏洞，远程攻击者可以通过sel参数的格式化字符串说明符执行任意代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patches
溢出	HP_OpenView_Network_Node_Manager_Invalid_arg	CVE-2010-1960	HP OpenView Network Node Manager是一款网络节点管理程序。HP OpenView Network Node Manager (OV NNM)的可执行文件ovwebsnmpsrv.exe的错误处理功能存在缓冲区溢出漏洞。远程攻击者可以借助jovgraph.exe的长期、无效的选项执行任意的代码。	HP OpenView Network Node Manager (OV NNM)的可执行文件ovwebsnmpsrv.exe的错误处理功能存在缓冲区溢出漏洞。远程攻击者可以借助jovgraph.exe的长期、无效的选项执行任意的代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www.openview.hp.com/products/nnm/
溢出	HP_OpenView_Network_Node_Manager_MaxAge_Parameter_Buffer_Overflow	CVE-2010-1553	HP OpenView Network Node Manager是一款网络节点管理程序。HP OpenView Network Node Manager (OV NNM)的getnnmdata.exe程序存在基于堆栈的缓冲区溢出，远程攻击者可以通过无效MaxAge参数执行任意代码。	HP OpenView Network Node Manager (OV NNM)的ovet_demandpoll.exe程序存在格式化字符串漏洞，远程攻击者可以通过sel参数的格式化字符串说明符执行任意代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patches
溢出	HP_OpenView_Network_Node_Manager_memory_Corruption	CVE-2010-1550	HP OpenView Network Node Manager是一款网络节点管理程序。HP OpenView Network Node Manager (OV NNM)的ovet_demandpoll.exe程序存在格式化字符串漏洞，远程攻击者可以通过sel参数的格式化字符串说明符执行任意代码。	HP OpenView Network Node Manager (OV NNM)的ovet_demandpoll.exe程序存在格式化字符串漏洞，远程攻击者可以通过sel参数的格式化字符串说明符执行任意代码。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patcheshttp://support.openview.hp.com/selfsolve/patches
溢出	HP_OpenView_Network_Node_Manager_OVAS.EXE_Buffer_Overflow	CVE-2008-1697	HP OpenView网络节点管理器(OV NNM)是HP公司开发和维护的网络管理系统软件，具有强大的网络节点管理功能。OV NNM的ovwparser.dll库存在栈溢出漏洞，如果向默认运行在7510/TCP端口上的ovas.exe服务发送了超长的topology/homeBaseView HTTP GET请求的话，就可以触发这个溢出，导致执行任意指令。	OV NNM的ovwparser.dll库存在栈溢出漏洞，如果向默认运行在7510/TCP端口上的ovas.exe服务发送了超长的topology/homeBaseView HTTP GET请求的话，就可以触发这个溢出，导致执行任意指令。	目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接:http://www8.hp.com/us/en/software/software-product.html?compURI=tcm:245-936950
